Time,ttip_y,ttip_y-vel,ttip_tvel,ulip_y,llip_y,ulip+llip_eucl
0.1,7.425784464976679,0.19726619211563515,1.1501320915945064,16.329712717302574,1.0148815177337442,15.82086690448844
0.10400000000000001,7.425283075543138,-0.3742950957196117,0.7266505546928437,16.332974377748897,1.0193533963935626,15.818927637216813
0.108,7.422786758556435,-0.7191617529521404,0.7402355448477983,16.33570813594204,1.0235979539083786,15.81823925921642
0.112,7.419523353258042,-0.7280647413846897,1.359282982405639,16.337330766401926,1.0264422967899094,15.819154418762826
0.116,7.416955732784094,-0.4195779303086594,2.1386016078316903,16.337346114006092,1.0273717507095583,15.821086035374176
0.12,7.416162979398319,0.051051890131495414,2.80010429542285,16.335513353459838,1.0266396952021033,15.822797748192176
0.124,7.41736460423489,0.4681226146868672,3.0948239657665537,16.33198185584885,1.0251141770466017,15.822954387044078
0.128,7.419912144652034,0.6742504359498456,2.8316294214021567,16.327284686890177,1.0238853140260082,15.820674169975353
0.132,7.422764634542028,0.6495684630387469,1.9744105682538555,16.32217124393938,1.0237760799577347,15.81586707883778
0.136,7.425114498554897,0.49524379994706713,0.7434878950173721,16.317365629743197,1.0249621265044753,15.809278575709786
0.14,7.426731011701827,0.3388707496572992,0.9289712039916285,16.313376364218126,1.0268609526571475,15.802285371774317
0.14400000000000002,7.4278284935644425,0.2390150917001713,2.0094189754736065,16.310433908747235,1.0283209944106972,15.79654748422733
0.148,7.428645268883176,0.16151687810678103,2.510501645570063,16.30854597741097,1.0280125527141843,15.793614622421309
0.152,7.4291220723155815,0.03689306421419102,2.288032197937677,16.307603682525666,1.024871017035256,15.794557288185294
0.156,7.428940743167296,-0.15797766171698316,1.5267548457408557,16.307469910532493,1.0184735041931046,15.799674908284258
0.16,7.427856838931015,-0.36481511336506284,0.6786324214325915,16.30801317099788,1.0092817657469908,15.808329515430005
0.164,7.426018961343161,-0.4816306297141125,0.5107084570210347,16.30908383662176,0.9986976203855926,15.818955269886727
0.168,7.423999488815047,-0.4383308918771209,0.6688191489750296,16.310455019960536,0.9888593573852763,15.829290226840742
0.17200000000000001,7.422508396166652,-0.2494837619573951,0.5417772778529587,16.31177183621692,0.9821284193705222,15.836850012524703
0.176,7.422001388696935,-0.007937933447436185,0.31767879310963587,16.312563958315227,0.980332575406212,15.839591656342746
0.18,7.4224448217454775,0.16982315955631036,0.2978344272748785,16.312356179839988,0.984010736217583,15.836599879444499
0.184,7.423361491945761,0.20595816092035701,0.41229503873509926,16.310853193234706,0.992018273835535,15.828524731891303
0.188,7.424094327999642,0.09546673691856859,0.58275181052504,16.30810992614616,1.00177235913844,15.81751020744465
0.192,7.424126079175071,-0.09795468964099391,0.7215909927682447,16.304581790791584,1.0101336406353356,15.80653865963982
0.196,7.423309814909869,-0.273687863435956,0.6767192685699536,16.301006648618102,1.0145789703679984,15.79840738523877
0.2,7.42193412989562,-0.337526184617687,0.4224083692300173,16.298168469904002,1.0141352553959697,15.79477424040588
0.20400000000000001,7.420606588439099,-0.243310290404184,0.3602837462882406,16.29666071322954,1.0096482695385125,15.795700465240921
0.20800000000000002,7.419985472731802,-0.019715529916044958,0.7368387628514814,16.296757668137282,1.0032983916372191,15.799867590637149
0.212,7.42044868797157,0.23279659457560972,0.9872100667890293,16.29842905457444,0.9976429632192224,15.805301290684914
0.216,7.421849926351822,0.3830582250727497,0.9020911729382057,16.301455180271336,0.9946512081007917,15.810210022726919
0.22,7.423516577756287,0.3361244239288418,0.45295414227277786,16.305564395580152,0.9951250302763017,15.813563138088988
0.224,7.424541926207377,0.09128978278550232,0.49524920477959555,16.31052491644176,0.998654421460243,15.815241360809846
0.228,7.424247712016629,-0.24780836445569654,1.420602844629577,16.316154115318533,1.0040035275558918,15.815824459732855
0.232,7.422557244244898,-0.525572945902349,2.310138176546996,16.322242977548388,1.0096836808552903,15.816197785637762
0.23600000000000002,7.420038430590676,-0.62351478788304,2.9235178536835633,16.32843378191285,1.0144649422220506,15.817149192094869
0.24,7.417563552625294,-0.53247369741017,3.1091702464553372,16.3341323866921,1.0176612469370425,15.819072366744342
0.244,7.415773881469965,-0.3615351443219762,2.7981377498022537,16.33855283067133,1.0191416509016376,15.821854663703544
0.248,7.414668039871663,-0.27622012995334433,2.0090969693621217,16.340942868498608,1.0191356221198025,15.82498862055242
0.252,7.41356165142359,-0.4028622473710664,0.9204240381983039,16.340926238882755,1.0179814334119703,15.827862003206276
0.256,7.411441540889366,-0.7554106664819139,0.8951841620604685,16.33878667711746,1.015973872661253,15.830076656932478
0.26,7.407511613817621,-1.2238720017242615,2.0390007363331843,16.33550049758115,1.013382012982869,15.831613540541872
0.264,7.401639625237568,-1.6249062150724491,2.840162560916517,16.33243722323791,1.0105725700334993,15.832750651269453
0.268,7.394497839795678,-1.7822549648263977,2.9770020301611306,16.330832973597566,1.0080868779959224,15.83379368425832
0.272,7.387365654748321,-1.596634851209854,2.3949956676578,16.331279982977378,1.0065581775156662,15.834785332579962
0.276,7.3817104893895635,-1.0797466698888594,1.299045426402123,16.33347676109867,1.0064995143577196,15.835353497622602
0.28,7.378718030022329,-0.34855268393570504,0.5827772706272114,16.33635075343267,1.008119554975452,15.834763909181477
0.28400000000000003,7.378918952363361,0.4110636376852542,1.4785612358780922,16.338486841259588,1.0113121417549322,15.83214004583669
0.28800000000000003,7.382010213435656,0.9996322375881328,2.130566910168147,16.338671412065384,1.015811434676887,15.826771361227221
0.292,7.3869249455242905,1.266345104487839,2.1838186742969743,16.336339877316423,1.0213421486686054,15.818441565065394
0.296,7.392152293557409,1.161420931985764,1.6784395617646557,16.331776732280982,1.0275835571526974,15.807705728670237
0.3,7.396226694396328,0.7570642521755936,0.8387082665469068,16.326014370921854,1.0339403837475913,15.795999514162597
0.304,7.398215574629582,0.22126973537769473,0.6417220953680273,16.320473822106596,1.0393328995202633,15.785440417592973
0.308,7.397998830109387,-0.2509041982561152,1.5775155215765333,16.316470260252974,1.0422798688099513,15.778271564583882
0.312,7.396206098324442,-0.5190046117041163,2.4583911898387836,16.31475411118982,1.0413680295893206,15.776100784353009
0.316,7.393842154068387,-0.5507924223096381,3.052753029285149,16.315254217440998,1.0359033553817167,15.779266555388945
0.32,7.391794835661743,-0.42004647416968616,3.2014140157097946,16.317120893091566,1.0263589340519452,15.786658747388767
0.324,7.3904780276696735,-0.25231327320670444,2.765232674268576,16.31905228511741,1.0143253211617682,15.796106477188728
0.328,7.389774074161916,-0.15188387761093752,1.721255460685423,16.319776707255595,1.0019718241231135,15.805154099461433
0.332,7.389261599027534,-0.15189002634442664,0.29040758958579727,16.318508894744355,0.9913176630221091,15.811866671082448
0.336,7.388557596274947,-0.21279201345584092,1.271947620097986,16.315220726348226,0.9836862733179573,15.81533682492663
0.34,7.38755736086837,-0.26458766540593187,2.3436899259493496,16.31064630733383,0.9795473456338724,15.81576094921544
0.34400000000000003,7.386438529922288,-0.26329672532271475,2.6536307833603794,16.306034755289318,0.9786925533507022,15.814167762301372
0.34800000000000003,7.385448633575506,-0.22593444522330408,2.143998011426765,16.3027370983274,0.9805345614056483,15.81198045304003
0.352,7.3846290348347345,-0.22232932538983846,1.0766844886772653,16.301754593575467,0.9843439893521987,15.810557179640078
0.356,7.383668011671155,-0.32848406733039426,0.3614354981585076,16.303386603899682,0.989373468163078,15.810784066691808
0.36,7.381998226125657,-0.570519942428589,1.1856971635070346,16.3070963472793,0.9949275687949233,15.812783241568608
0.364,7.379098752512129,-0.8962282219042519,1.623608636784,16.311655710284235,1.0004457993923332,15.815828927164397
0.368,7.374820389371903,-1.1956588297037394,1.6207440850304495,16.315537967555862,1.005600045825552,15.818547963944097
0.372,7.369522794421273,-1.359728208152038,1.4386178917644334,16.317427231462972,1.0103479435310971,15.819376144031914
0.376,7.36393040971153,-1.337204432656045,1.3562771599788168,16.316655444144992,1.0148829474972692,15.817112130240293
0.38,7.3588132062947045,-1.1484745264635983,1.3672025018783918,16.313403738415793,1.0194727294213572,15.811362580655203
0.384,7.35473234780573,-0.8456198993107137,1.2492609027029364,16.30861253984434,1.0242389564525185,15.802743304857119
0.388,7.352040688486594,-0.4523433902836356,0.828558230541993,16.303675598075223,1.028971812244501,15.792819584591319
0.392,7.351109557390587,0.061234848797741576,0.08656215940118926,16.300066284392113,1.0330811245062395,15.78382714620877
0.396,7.352531114627579,0.7373809779484083,1.1824624850612306,16.299016793454253,1.035755700914835,15.778190234998473
0.4,7.357015196329061,1.546925026966112,2.617675539709596,16.30127740106546,1.03632281958885,15.777836736766735
0.404,7.364920342106119,2.3306761355681402,3.9742588171813926,16.306915854815514,1.0346804809722354,15.783407949148769
0.40800000000000003,7.3756814382729186,2.827393597517142,4.7849613936856565,16.315148209097845,1.0315737804972875,15.793653550165304
0.41200000000000003,7.387564763678189,2.7913192653729038,4.605657644191646,16.324299860741757,1.0284925981374082,15.805420631011389
0.41600000000000004,7.398036942735704,2.1340128097605873,3.251207690170159,16.332064550898235,1.0271303945568655,15.814501370895606
0.42,7.40465594113111,0.9997589033714376,1.0775965651863104,16.33614529515814,1.0286043784468095,15.817179315873757
0.424,7.406043950355108,-0.27792397921000656,1.9627340111471743,16.335126293499968,1.0328355074579139,15.811837640244233
0.428,7.402430065060744,-1.3169393425255997,4.042829029607829,16.32918946474415,1.0384643861258893,15.799808762482298
0.432,7.395496664090054,-1.8459341211440434,4.914850718939201,16.320253491429813,1.0434089024285849,15.784951901355257
0.436,7.387646092121794,-1.8009360582433838,4.24042000362278,16.31136117065723,1.0458015111178502,15.772109077350839
0.44,7.381073077871631,-1.3230951720856587,2.321563688684455,16.30554705017624,1.0448157061094794,15.7652027927811
0.444,7.377049504196084,-0.6768559108946642,0.8674228224217418,16.304718911061233,1.0409582081258306,15.76590206303397
0.448,7.375652180475773,-0.13812742777225032,2.629562546054869,16.309076316243015,1.0357225927851081,15.77340164453995
0.452,7.375943250115334,0.10150928919012397,3.61917145828678,16.317275259010138,1.0308586567903686,15.78520601348078
0.456,7.376465162134895,-0.010799015271298562,3.2225328138445914,16.32714632548504,1.0276821863349421,15.798317787995764
0.46,7.375856761465653,-0.3836450312665423,1.7016908910609,16.336541414494548,1.0267488252649777,15.810178459912542
0.464,7.373392572655433,-0.8226447415104963,0.9427176826078099,16.34393048332002,1.027947186851621,15.81904915304808
0.468,7.369268250284483,-1.1079559652337914,2.611200007445708,16.348601847445355,1.0308248156778264,15.823951294504711
0.47200000000000003,7.364519021416555,-1.0842929442459492,3.5772001491371563,16.35054698491891,1.0348855630494942,15.82450327851127
0.47600000000000003,7.360584214726544,-0.7280884411537993,3.360226711991474,16.35020453641065,1.0396927337192314,15.820892704503228
0.48,7.3586878058342196,-0.15925725199415242,2.08909374245294,16.348204147027662,1.0447796643998601,15.813967477896297
0.484,7.359308733182082,0.4122227061272312,0.4977882088767901,16.345177017947933,1.0494973976752586,15.805254431133559
0.488,7.361989272155471,0.7819044361504008,1.6845770094358297,16.34165394961176,1.052962825607746,15.796742056842204
0.492,7.365570957761217,0.842435576964775,2.7846738525842674,16.33805231507604,1.0542141615858518,15.790425756629563
0.496,7.368736286921598,0.6262460928777638,2.97031154249501,16.33472836981246,1.0525657069099013,15.78776152502252
0.5,7.370586524234678,0.2801215400155915,2.32084445743339,16.332037063696756,1.0480230588991886,15.78922524712262
0.504,7.37097976312141,-0.012525447857213205,1.2268829636831007,16.330333205449325,1.041531253659894,15.79414474331762
0.508,7.37048620869251,-0.1206496658806975,0.2073250822744152,16.329891865821313,1.0348480103222948,15.800898820049978
0.512,7.370013487361597,-0.02187126610454608,0.47010972803692286,16.330796635447573,1.029992135210802,15.807468305705306
0.516,7.370311043066323,0.19867108233796354,0.5714628878511567,16.332879829150738,1.028456124039567,15.812177844884147
0.52,7.371604631851204,0.4016321333263038,0.42912178902626824,16.33576247477869,1.0305529344978603,15.814332185970573
0.524,7.373527690140829,0.46864266537424765,0.612185416989119,16.338964220271187,1.0352532571324953,15.814426966174242
0.528,7.375357962158916,0.36112808590901546,0.882981702401798,16.342005375039026,1.0406362831265925,15.813777180077022
0.532,7.376419942788646,0.13601828169677294,0.9394756696343701,16.344448409903865,1.0447490608488281,15.813711902127105
0.536,7.37644732421836,-0.08533952990477259,0.8031208135370022,16.345897094870242,1.0464462677707156,15.814756154743492
0.54,7.375736463737967,-0.17689643826097765,0.6056994596913602,16.346017194778366,1.045799183132172,15.816267373291076
0.544,7.375030571515059,-0.06740324226138553,0.4598669199741277,16.344618081987157,1.0439007836751513,15.816756185346275
0.548,7.375196635312794,0.22616893779465533,0.5644561276283204,16.341763246232947,1.0422034070551767,15.81473377695073
0.552,7.376841944639207,0.6045635596170916,0.9441341319454906,16.33782759087387,1.0417357445533728,15.809630084858343
0.556,7.380038547709817,0.9286446522121798,1.3254780755026572,16.33343804006516,1.042569317376486,15.802294742678907
0.56,7.3842794025912255,1.080593535810001,1.5018520934914459,16.329305612444113,1.0437631624853596,15.794824963725162
0.5640000000000001,7.38869295493293,1.016974314914904,1.3986194562457854,16.326021569740103,1.0437961880402247,15.789803745611431
0.5680000000000001,7.392424287383751,0.7876549080598834,1.0868184191872456,16.32390057894076,1.041291752324155,15.789289567893219
0.5720000000000001,7.395001234688207,0.5085702134657258,0.7386667775214761,16.322915467157962,1.0357165177097178,15.793975422246412
0.5760000000000001,7.3964973949704795,0.2998738583381571,0.5434345703229916,16.322724465040753,1.0277369619062,15.802844353060731
0.58,7.397402905991635,0.22219977824713158,0.6177515227332847,16.32277566755823,1.0190517755021797,15.813459421914528
0.584,7.398276979339726,0.24799178461864657,0.929445141445,16.32247610989362,1.0117470460998308,15.822801417756725
0.588,7.399389056954927,0.2860811308036733,1.3605549041785658,16.3214012545641,1.0074489071131114,15.828358573746318
0.592,7.400568185535928,0.24540088695449522,1.780023995044946,16.319482331004057,1.0066595756825865,15.829042985479873
0.596,7.401354457578044,0.09843772638779051,2.081225417949647,16.317075593609026,1.00858693658641,15.825534735580911
0.6,7.401356567237322,-0.09594256979276941,2.188859808924261,16.314839068157955,1.0115423214993495,15.819873836167801
0.604,7.400586059432486,-0.2260000324552845,2.043251431199932,16.3134336354401,1.01370545840594,15.814467135948075
0.608,7.399546546865658,-0.1980991463274575,1.606791301707568,16.313178525350654,1.013885161424251,15.810982760512932
0.612,7.39899949554324,-0.0032648341092923945,0.9049413007213488,16.313845183463496,1.0119260751616201,15.80968162006369
0.616,7.3995203990099085,0.2611460464959838,0.26314622702686735,16.314718056410133,1.008606444994981,15.809510757417186
0.62,7.401090998181545,0.43128394963781647,1.0113086625222725,16.314911583443283,1.0051301840685927,15.808870664995483
0.624,7.402974525659075,0.3619527528817237,1.839644580473811,16.31379474689268,1.0025035524358832,15.806610818537337
0.628,7.4039898555364685,0.015281339078151641,2.495472210552581,16.311320576493802,1.0011139574786059,15.802715300058589
0.632,7.403096912964675,-0.4949825721130756,2.9058807831639704,16.30811177546728,1.0006945542961454,15.79835078506412
0.636,7.400025570534338,-0.933699818404439,2.9651587372739017,16.305272608334516,1.0006433071998666,15.795312230113932
0.64,7.395618968497275,-1.043273991363412,2.539473268964385,16.30401203588619,1.0004840757714626,15.795195217685638
0.644,7.391670053249318,-0.6675475570902378,1.5753041296459713,16.30522488169544,1.0002006452344778,15.798701801117227
0.648,7.390272621135015,0.16155535944016003,0.363804557394197,16.309176812347282,1.000263987386939,15.805352852640327
0.652,7.3929639401950915,1.2216179362824358,1.4126717938575546,16.315391906917878,1.0013529575200344,15.813654057003875
0.656,7.400056484115208,2.1849243016765816,2.580877637376408,16.32277154832925,1.0039381452633318,15.821580844906231
0.66,7.410462864658128,2.7481164106016562,3.1087610042097404,16.3299011202358,1.0079661149851755,15.827178041190898
0.664,7.422065979569054,2.7432403570966426,2.899846616886771,16.335446565234083,1.0128144142164464,15.829096674553918
0.668,7.432433308099099,2.1850668818008994,2.1860823390239568,16.33852262587911,1.0175308767976678,15.826953271599306
0.672,7.439566045947545,1.2492757733657784,1.4700369041707755,16.33893154491227,1.0212186095089708,15.821446877618023
0.676,7.442438680996848,0.20749436948500224,1.224020534388381,16.337211224711073,1.023368095974019,15.81420008535081
0.68,7.441227855601699,-0.6501409230278609,1.2286307583449054,16.334476907229384,1.0239957576254268,15.807329569514138
0.684,7.437231742297112,-1.0887757689673168,1.1513692581182855,16.332084779688916,1.023573274949173,15.80281844197348
0.6880000000000001,7.432507917376048,-0.9937458134234446,1.1069813389239358,16.331196862950353,1.022835028285282,15.801845595322561
0.6920000000000001,7.4292728931455825,-0.41527458693107333,1.2478388973648917,16.332381741765207,1.022570839435302,15.804295351349213
0.6960000000000001,7.429182008728985,0.430974927010312,1.5041018143646219,16.335413224534456,1.023457274860785,15.808683239826914
0.7000000000000001,7.432724544851515,1.2276294826074086,1.7450305986732857,16.339382165655472,1.0259184886888861,15.812638775596222
0.704,7.439014017814269,1.6739372225747566,1.8261227963408455,16.343102407371052,1.0299974589122627,15.813860721025618
0.708,7.446131005199466,1.6107604748744861,1.6195947488532223,16.345628557824636,1.0352629665349669,15.811181724366781
0.712,7.451914499472259,1.089021233081274,1.1058445585017276,16.34661954686022,1.0408231133963952,15.805224840242026
0.716,7.454852909332121,0.3430309410825192,0.39639867702902437,16.34635615841171,1.045506226151778,15.798258760483986
0.72,7.454661813199275,-0.3191948530130662,0.3568105796685129,16.34542615324413,1.0481984447551547,15.793243703197628
0.724,7.452296497369666,-0.6533002832955178,0.9830497346531626,16.344296243101397,1.0482407754255045,15.79249063972795
0.728,7.449429571377306,-0.5783494090152766,1.3784638840153132,16.343051772677217,1.0457415191298125,15.796566779469124
0.732,7.447664532493888,-0.19767283418796885,1.4063928542927615,16.34145658822258,1.041672489861086,15.803953288129787
0.736,7.447846421795787,0.26171335839990234,0.9722140197546579,16.339259038713518,1.0376745114403065,15.811599443656402
0.74,7.449760578698369,0.560251805932331,0.5695432628944513,16.336506433534893,1.0355816601727914,15.816126982599133
0.744,7.452333444080617,0.558499943323269,1.5158837846061222,16.333638823297413,1.0367788283728885,15.815178344712775
0.748,7.454233570423219,0.28148056008536326,2.465776948221403,16.331295140096366,1.041614618270283,15.808347689433447
0.752,7.454587804588653,-0.09693119833053614,2.692846253844213,16.329958892757098,1.0491414871940792,15.797304337483634
0.756,7.453457254412456,-0.34551303099091374,1.903950940024783,16.329668041523803,1.0573715479966115,15.785066714377079
0.76,7.451820611956091,-0.2985464177836778,0.34737498728913585,16.329965206213902,1.0640064973658618,15.774766731248972
0.764,7.451066214498854,0.05561140626237188,1.7966450398124645,16.330117757896417,1.0673311961254712,15.768470380809898
0.768,7.452266000291385,0.5687036968598188,3.329971014912337,16.32948897979297,1.0668346559556172,15.76656858819079
0.772,7.455620927458733,1.0090012431645017,3.8182565302833402,16.327870991252876,1.0632572922504056,15.767949083371187
0.776,7.460347029242227,1.171232351490751,3.0714333963036764,16.325622416644,1.0580945947012816,15.77077037851506
0.78,7.46500125538665,0.9579353693722548,1.4431923875724801,16.323558954787348,1.052892036124729,15.773396278032603
0.784,7.468019074747993,0.3984618569927404,1.0338024794620504,16.322662059945,1.0487310346140506,15.775046586228974
0.788,7.468192511912822,-0.3844513210973199,2.628386782411156,16.323739751732084,1.046101991492164,15.775943473804572
0.792,7.464940027742824,-1.2262397946839927,3.658619944571627,16.327165491598954,1.0450662723194029,15.777014756347652
0.796,7.458371632752716,-1.9630917460897612,3.9627519275364187,16.33275565787967,1.0454567418531473,15.779381242076681
0.8,7.449217746585314,-2.460034809096188,3.745052146562859,16.339778352631356,1.046946752390944,15.783848654888105
0.804,7.438669365141988,-2.630332330024786,3.2652331577285523,16.34706396802708,1.0490165435897887,15.790526902460467
0.808,7.42815157659468,-2.4469431068715646,2.6583581598175003,16.35320983739405,1.0509658015810845,15.798639383369887
0.812,7.419071948169859,-1.9403324965525586,1.9538003373535078,16.356886554054245,1.0520637748559913,15.806606288065264
0.8160000000000001,7.412611572868101,-1.1832684342754929,1.2996428880991813,16.35721307733386,1.0517730621863415,15.81249257435259
0.8200000000000001,7.409595223994566,-0.27646287460491575,1.3429724419458995,16.35408374788097,1.0498934223379788,15.814775072960225
0.8240000000000001,7.4103973986947285,0.6507002880136633,2.1417841414086474,16.3482808311606,1.0465326473326386,15.813129762001003
0.8280000000000001,7.414806642614099,1.430528407899761,2.8852541568586987,16.341267141349633,1.0419548657406204,15.808791505307845
0.8320000000000001,7.421854412804031,1.8673757616845668,3.0711881690702474,16.334715401310618,1.0364397935165501,15.804204127990005
0.836,7.429762340334496,1.793059840511553,2.4582702172673265,16.3299863396488,1.0302359672197352,15.802099876119348
0.84,7.436214918878653,1.1552578325935172,1.2065359077948075,16.327792662855817,1.0235701895507614,15.804501621400835
0.844,7.439014729322239,0.08530461496902593,1.159394434063299,16.32815356364537,1.0166142321441312,15.812140255730691
0.848,7.436898118297757,-1.1129254627804865,2.5297805112496006,16.330557154081248,1.0093723561656323,15.82444914660564
0.852,7.430101377682898,-2.06643789892474,3.2679335659189936,16.334155325886346,1.001574259415443,15.83993861096355
0.856,7.420348144153072,-2.479550933408427,3.050883924814883,16.337881603565073,0.9927081303394107,15.856642921032599
0.86,7.410242806631868,-2.244274504476981,2.256149122027007,16.340530072271864,0.9822411207722601,15.87248523172281
0.864,7.4023738875630265,-1.4623973045506449,2.176465721787936,16.340914790232773,0.9699135364375906,15.885612157373343
0.868,7.398530556487713,-0.3859549274502257,3.2190331471127562,16.338162844513466,0.9558976912372482,15.894798944270018
0.872,7.399282798266978,0.6753858529658734,4.1639800378007905,16.33204006698288,0.9406739954599532,15.899889360442685
0.876,7.403939680279958,1.4350027901809324,4.430238657681442,16.323111857510497,0.9246594469882311,15.902064898806348
0.88,7.410775647429008,1.686218461298575,3.9104108030323457,16.312600903370807,0.9077954721769529,15.903718059743863
0.884,7.417444500314135,1.346791959590175,2.7247451265141773,16.301981836468528,0.8893427700314394,15.907881142825673
0.888,7.421562021469614,0.4933767937094943,1.1453064453537318,16.292511549779782,0.8680190016229125,15.917409409908492
0.892,7.42139592473571,-0.6366358311323373,0.6558943887851155,16.284913451592526,0.842429211349422,15.93425102939674
0.896,7.416463244220948,-1.7039015829693884,1.9454104268202352,16.279311128668375,0.8115877566000058,15.95906777550806
0.9,7.407749481666744,-2.3841447199960535,2.641099526587863,16.275347898836046,0.7752835385283631,15.991271089668217
0.904,7.397368775670186,-2.4961649677189057,2.5943967566249113,16.27235331118343,0.7341058807229651,16.02936348096672
0.908,7.387757849835896,-2.073947997963707,2.0876880741817323,16.269462888272525,0.6890938511145823,16.071425998114233
0.912,7.380758653603813,-1.3421846102002342,1.9727453005443085,16.265699678216116,0.6411442578452976,16.11563714589704
0.916,7.37700837577342,-0.6089792102860945,2.626555107798777,16.260086064003723,0.5904442331651514,16.16074317397165
0.92,7.375881376531935,-0.13290830303025988,3.197178973260199,16.251821938889652,0.5362094977804313,16.206377779110593
0.924,7.375943921342,-0.02669601975775747,3.0910922463984467,16.24047653026372,0.47687166139079024,16.25311241261572
0.928,7.375667569750233,-0.23118964430459957,2.1937541307966915,16.226081318401306,0.4106171073560837,16.30219095987418
0.932,7.37409233768795,-0.5571722457777318,0.8759610740487898,16.209042988878608,0.3359747433969399,16.355058685866183
0.936,7.371205211473434,-0.7706122635688559,1.2405446432855263,16.18990558958131,0.25212644603961526,16.41292590158214
0.9400000000000001,7.367920551425088,-0.6913138267712825,2.308417496564589,16.16909990407319,0.15880871436663846,16.476594289134034
0.9440000000000001,7.3656685215177955,-0.2750416884066001,2.572520225754345,16.14683829186722,0.05596085505707622,16.54660211850674
0.9480000000000001,7.365717759444642,0.35065955585519676,1.9119180063252772,16.1232198154511,-0.05655667677274906,16.623528479401962
0.9520000000000001,7.3684769323517285,0.9198776776073987,0.9996968077008147,16.098465675229942,-0.17893326342708255,16.708199556664873
0.9560000000000001,7.373085003235804,1.1310744550579743,1.785118058289191,16.07311592207865,-0.31110218829284725,16.80163916230752
0.96,7.377535638154919,0.7839832838257966,2.9341026653296294,16.04805393310924,-0.4524402946115736,16.904821097650277
0.964,7.379363877178221,-0.112305559883212,3.504449599491461,16.024356607672253,-0.6017750970258983,17.018435432432234
0.968,7.376636189827273,-1.3205706430589843,3.549759702989874,16.00308804638028,-0.7577659952011175,17.142843379726635
0.972,7.368787508050348,-2.467423487406934,3.4703730331227987,15.985165106073927,-0.9194157642303186,17.278192577747006
0.976,7.356874746746008,-3.2101041353420205,3.4990913502200067,15.9713249506522,-1.0863295606928336,17.424475545403734
0.98,7.343077981299363,-3.3992377566277923,3.455496306918844,15.962120274992657,-1.2584960136409307,17.581337374077233
0.984,7.329650460444881,-3.155617490995759,3.184709876225182,15.957869352269613,-1.435725799989556,17.74771225604038
0.988,7.317804834734606,-2.8178568315048844,2.9455285682955332,15.958603435698151,-1.6172018562048527,17.921699505867053
0.992,7.307082418245745,-2.7769526194921794,3.252195460822007,15.96416266139623,-1.801641580588357,18.10118335714668
